payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,validity_days
T84832820647,16482,12.99,2025-01-12,Premium,2025-03-13,active,True,60
T78404159134,16482,12.99,2025-03-14,Premium,2025-05-13,active,True,60
T58758939214,16483,12.99,2025-01-12,Premium,2025-03-13,active,True,60
T74389513055,16484,12.99,2025-01-12,Premium,2025-03-13,active,True,60
T61692649883,16484,12.99,2025-03-15,Premium,2025-05-14,active,True,60
T59932359258,16485,4.99,2025-01-12,Student Plan,2025-02-11,active,True,30
T88059748623,16485,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30
T50634235104,16486,4.99,2025-01-12,Student Plan,2025-02-11,active,True,30
T95893963979,16486,12.99,2025-02-12,Premium,2025-04-13,active,True,60
T82483569606,16487,4.99,2025-01-12,Student Plan,2025-02-11,active,True,30
T99240777262,16487,4.99,2025-02-12,Student Plan,2025-03-14,active,True,30
T62290383659,16488,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T60868060141,16488,12.99,2025-02-15,Premium,2025-04-16,active,True,60
T94682735954,16489,4.99,2025-01-12,Student Plan,2025-02-11,churned,False,30
T53680526058,16490,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T52353696976,16490,7.99,2025-02-14,Standard,2025-03-16,churned,False,30
T60036666568,16491,12.99,2025-01-12,Premium,2025-03-13,active,True,60
T50832029136,16491,12.99,2025-03-14,Premium,2025-05-13,churned,False,60
T85805859163,16492,4.99,2025-01-12,Student Plan,2025-02-11,churned,False,30
T63499956240,16493,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T87270916770,16493,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T68916484819,16494,4.99,2025-01-12,Student Plan,2025-02-11,active,True,30
T74783143074,16494,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,30
T53412615046,16495,4.99,2025-01-12,Student Plan,2025-02-11,active,True,30
T50651087075,16495,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30
T61766995810,16496,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T80648974679,16496,7.99,2025-02-14,Standard,2025-03-16,active,True,30
T59435666167,16497,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T79220991096,16497,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T57953378244,16498,7.99,2025-01-12,Standard,2025-02-11,active,True,30
T55513538835,16498,7.99,2025-02-12,Standard,2025-03-14,churned,False,30
T73014425404,16499,12.99,2025-01-12,Premium,2025-03-13,active,True,60
T95572293436,16499,12.99,2025-03-14,Premium,2025-05-13,active,True,60
T83574899585,16500,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T93500020605,16500,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30
T61923298924,16501,12.99,2025-01-13,Premium,2025-03-14,churned,False,60
T64065983505,16502,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T88932772273,16503,7.99,2025-01-13,Standard,2025-02-12,churned,False,30
T72796505052,16504,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T83005876898,16504,12.99,2025-02-15,Premium,2025-04-16,active,True,60
T77143183946,16505,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T60436753185,16505,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30
T56175955124,16506,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T69256852294,16507,4.99,2025-01-13,Student Plan,2025-02-12,churned,False,30
T53269636145,16508,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T79663967275,16508,7.99,2025-02-15,Standard,2025-03-17,active,True,30
T84817431019,16509,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T71605538931,16509,4.99,2025-02-14,Student Plan,2025-03-16,active,True,30
T51112247694,16510,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T97030195051,16511,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T79300696106,16511,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T97486993956,16512,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T52471680335,16512,7.99,2025-02-15,Standard,2025-03-17,active,True,30
T74547391901,16513,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T74881290655,16513,7.99,2025-02-13,Standard,2025-03-15,active,True,30
T91817522939,16514,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T93076713472,16515,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T81203209234,16515,7.99,2025-02-14,Standard,2025-03-16,active,True,30
T78963429920,16516,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T69010411156,16517,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T93618046088,16518,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T88942243907,16519,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T97091352388,16519,7.99,2025-02-15,Standard,2025-03-17,active,True,30
T53317875117,16520,7.99,2025-01-13,Standard,2025-02-12,active,True,30
T77506817608,16520,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T69567868635,16521,12.99,2025-01-13,Premium,2025-03-14,churned,False,60
T95719567883,16522,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T52863309945,16522,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T92015964687,16523,12.99,2025-01-13,Premium,2025-03-14,active,True,60
T89128974252,16523,12.99,2025-03-15,Premium,2025-05-14,active,True,60
T87056402699,16524,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30
T89660254496,16524,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T72449106376,16525,4.99,2025-01-13,Student Plan,2025-02-12,churned,False,30
T82058589858,16526,7.99,2025-01-14,Standard,2025-02-13,active,True,30
T75436563701,16526,7.99,2025-02-16,Standard,2025-03-18,churned,False,30
T78953031910,16527,7.99,2025-01-14,Standard,2025-02-13,churned,False,30
T98469413162,16528,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T59840304840,16528,4.99,2025-02-14,Student Plan,2025-03-16,active,True,30
T82216477095,16529,7.99,2025-01-14,Standard,2025-02-13,active,True,30
T72518235115,16529,7.99,2025-02-15,Standard,2025-03-17,active,True,30
T67557380783,16530,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T58066411475,16530,4.99,2025-02-17,Student Plan,2025-03-19,active,True,30
T61865759505,16531,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T71547147200,16531,12.99,2025-02-15,Premium,2025-04-16,churned,False,60
T68706302340,16532,12.99,2025-01-14,Premium,2025-03-15,active,True,60
T87318922378,16533,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T86977458709,16533,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T57235611200,16534,12.99,2025-01-14,Premium,2025-03-15,active,True,60
T60415183016,16535,12.99,2025-01-14,Premium,2025-03-15,active,True,60
T80676038985,16536,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T97302186794,16536,12.99,2025-02-17,Premium,2025-04-18,active,True,60
T82223714020,16537,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T87217215967,16537,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30
T68297269788,16538,12.99,2025-01-14,Premium,2025-03-15,active,True,60
T74261401284,16539,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,30
T80587650981,16540,7.99,2025-01-14,Standard,2025-02-13,active,True,30
T55885733607,16540,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T99885807426,16541,7.99,2025-01-14,Standard,2025-02-13,active,True,30
T92202010132,16541,7.99,2025-02-14,Standard,2025-03-16,active,True,30
T74451246033,16542,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,30
T52414188814,16543,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30
T89230897387,16543,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30
T61496381959,16544,12.99,2025-01-15,Premium,2025-03-16,active,True,60
T57240849062,16545,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T69558219627,16545,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30
T94631443590,16546,12.99,2025-01-15,Premium,2025-03-16,active,True,60
T76203995246,16547,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T59667250412,16547,12.99,2025-02-16,Premium,2025-04-17,active,True,60
T68518230096,16548,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T53519337067,16548,4.99,2025-02-18,Student Plan,2025-03-20,churned,False,30
T72163220913,16549,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T83545856461,16549,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T79997268399,16550,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T78472695074,16550,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T82784368193,16551,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T69594531784,16551,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30
T63049879564,16552,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T82493193074,16552,4.99,2025-02-17,Student Plan,2025-03-19,active,True,30
T88196719563,16553,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T64706298403,16553,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30
T57025340663,16554,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T83717518579,16554,4.99,2025-02-17,Student Plan,2025-03-19,active,True,30
T89630841245,16555,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T87322880867,16555,4.99,2025-02-18,Student Plan,2025-03-20,active,True,30
T99946465386,16556,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T92164876923,16556,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30
T91551878971,16557,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T96977837218,16557,7.99,2025-02-17,Standard,2025-03-19,active,True,30
T91369834680,16558,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T59894330892,16558,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T78436705051,16559,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T54732154069,16559,7.99,2025-02-19,Standard,2025-03-21,active,True,30
T84406325316,16560,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T57454509892,16560,4.99,2025-02-18,Student Plan,2025-03-20,active,True,30
T53664279756,16561,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T87419138419,16561,7.99,2025-02-15,Standard,2025-03-17,active,True,30
T50487751373,16562,12.99,2025-01-15,Premium,2025-03-16,active,True,60
T98182744430,16563,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T93411121237,16563,7.99,2025-02-17,Standard,2025-03-19,active,True,30
T87124683395,16564,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T62952028739,16564,12.99,2025-02-19,Premium,2025-04-20,active,True,60
T97704003061,16565,7.99,2025-01-15,Standard,2025-02-14,active,True,30
T97562063782,16565,7.99,2025-02-19,Standard,2025-03-21,active,True,30
T61460901295,16566,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30
T99346380533,16566,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30
T65610194065,16567,12.99,2025-01-15,Premium,2025-03-16,active,True,60
T87670085019,16568,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T98902895077,16569,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T50292820216,16569,7.99,2025-02-16,Standard,2025-03-18,churned,False,30
T85828873367,16570,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,30
T59304953808,16571,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T99507025236,16571,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T68021816208,16572,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T99070447278,16573,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T76244881536,16574,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T58552593132,16574,7.99,2025-02-16,Standard,2025-03-18,active,True,30
T61159392873,16575,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T74368882077,16575,7.99,2025-02-17,Standard,2025-03-19,churned,False,30
T67742379415,16576,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,30
T98496998613,16577,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T76684069383,16578,4.99,2025-01-16,Student Plan,2025-02-15,active,True,30
T90487434645,16578,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30
T67260656044,16579,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T68498953904,16580,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T78685160703,16580,12.99,2025-02-20,Premium,2025-04-21,active,True,60
T68219560373,16581,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T96604276005,16582,4.99,2025-01-16,Student Plan,2025-02-15,active,True,30
T52108435987,16582,4.99,2025-02-17,Student Plan,2025-03-19,active,True,30
T76538239040,16583,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T83795646545,16583,7.99,2025-02-20,Standard,2025-03-22,active,True,30
T82153933300,16584,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T96411685172,16585,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T76384113790,16585,7.99,2025-02-17,Standard,2025-03-19,churned,False,30
T68806944255,16586,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T64170626982,16586,7.99,2025-02-18,Standard,2025-03-20,active,True,30
T63129304551,16587,4.99,2025-01-16,Student Plan,2025-02-15,active,True,30
T98525222556,16587,4.99,2025-02-17,Student Plan,2025-03-19,active,True,30
T61714082623,16588,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,30
T62877381159,16589,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T68800991477,16590,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,30
T72412281355,16591,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T72156202971,16591,7.99,2025-02-18,Standard,2025-03-20,active,True,30
T69443010222,16592,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T99637777440,16593,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T86100304712,16593,7.99,2025-02-20,Standard,2025-03-22,active,True,30
T60922311447,16594,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T57765580503,16594,7.99,2025-02-18,Standard,2025-03-20,churned,False,30
T85764405976,16595,12.99,2025-01-16,Premium,2025-03-17,churned,False,60
T78286433057,16596,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T55448950312,16597,4.99,2025-01-16,Student Plan,2025-02-15,active,True,30
T93326887464,16597,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30
T55006706354,16598,7.99,2025-01-16,Standard,2025-02-15,active,True,30
T95673399221,16598,7.99,2025-02-20,Standard,2025-03-22,active,True,30
T53835249654,16599,12.99,2025-01-16,Premium,2025-03-17,active,True,60
T81072125029,16600,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T90142384047,16601,7.99,2025-01-17,Standard,2025-02-16,churned,False,30
T68363347336,16602,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T70842962781,16602,7.99,2025-02-18,Standard,2025-03-20,active,True,30
T66357020015,16603,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T65533663256,16603,7.99,2025-02-21,Standard,2025-03-23,churned,False,30
T98891790950,16604,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T99367635476,16605,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T86989222970,16606,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T83588776587,16607,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T97190141312,16607,4.99,2025-02-21,Student Plan,2025-03-23,active,True,30
T57470833963,16608,12.99,2025-01-17,Premium,2025-03-18,churned,False,60
T56875822338,16609,7.99,2025-01-17,Standard,2025-02-16,churned,False,30
T55912969783,16610,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T59997358162,16610,4.99,2025-02-21,Student Plan,2025-03-23,churned,False,30
T78925251815,16611,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T94620238868,16611,7.99,2025-02-20,Standard,2025-03-22,active,True,30
T83676318051,16612,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T72293935687,16613,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T89505615094,16614,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T94066034521,16615,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T69828753080,16615,7.99,2025-02-19,Standard,2025-03-21,churned,False,30
T95033716767,16616,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T88991083127,16616,7.99,2025-02-17,Standard,2025-03-19,churned,False,30
T60781479626,16617,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T83374259345,16617,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30
T76533773197,16618,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T61625268120,16618,7.99,2025-02-18,Standard,2025-03-20,active,True,30
T63937455434,16619,12.99,2025-01-17,Premium,2025-03-18,active,True,60
T58309898183,16620,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T90983657338,16620,4.99,2025-02-17,Student Plan,2025-03-19,churned,False,30
T97419885436,16621,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T92604876589,16621,7.99,2025-02-20,Standard,2025-03-22,active,True,30
T87373801199,16622,7.99,2025-01-17,Standard,2025-02-16,active,True,30
T70424056066,16622,12.99,2025-02-18,Premium,2025-04-19,active,True,60
T80854411971,16623,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T67993321056,16623,7.99,2025-02-18,Standard,2025-03-20,active,True,30
T72966544462,16624,4.99,2025-01-17,Student Plan,2025-02-16,active,True,30
T96868843446,16624,4.99,2025-02-21,Student Plan,2025-03-23,active,True,30
T64855785428,16625,4.99,2025-01-18,Student Plan,2025-02-17,active,True,30
T55244677008,16625,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T75102264138,16626,12.99,2025-01-18,Premium,2025-03-19,churned,False,60
T74141283557,16627,4.99,2025-01-18,Student Plan,2025-02-17,active,True,30
T91767045810,16627,4.99,2025-02-21,Student Plan,2025-03-23,active,True,30
T71454273021,16628,4.99,2025-01-18,Student Plan,2025-02-17,churned,False,30
T95722502134,16629,7.99,2025-01-18,Standard,2025-02-17,active,True,30
T73823217768,16629,7.99,2025-02-20,Standard,2025-03-22,churned,False,30
T83763665028,16630,7.99,2025-01-18,Standard,2025-02-17,active,True,30
T78456898809,16630,7.99,2025-02-21,Standard,2025-03-23,active,True,30
T95188321782,16631,12.99,2025-01-18,Premium,2025-03-19,active,True,60
T65275485895,16632,4.99,2025-01-18,Student Plan,2025-02-17,active,True,30
T57105143398,16632,4.99,2025-02-22,Student Plan,2025-03-24,active,True,30
T89016932945,16633,12.99,2025-01-18,Premium,2025-03-19,active,True,60
T72525500418,16634,7.99,2025-01-18,Standard,2025-02-17,churned,False,30
T84855726676,16635,7.99,2025-01-18,Standard,2025-02-17,active,True,30
T66896378832,16635,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T91784353946,16636,4.99,2025-01-18,Student Plan,2025-02-17,churned,False,30
